target_word,target_group,attribute_word,attribute_group,cosine_similarity
shaniqua,Y,cheer,A,0.033519797
shaniqua,Y,friend,A,0.14213654
shaniqua,Y,heaven,A,0.074635364
shaniqua,Y,loyal,A,-0.011274636
shaniqua,Y,pleasure,A,-0.09800248
shaniqua,Y,diamond,A,0.02820249
shaniqua,Y,gentle,A,0.050124373
shaniqua,Y,honest,A,0.08111906
shaniqua,Y,lucky,A,-0.0021793258
shaniqua,Y,rainbow,A,0.07278565
shaniqua,Y,diploma,A,0.1493274
shaniqua,Y,gift,A,0.032555148
shaniqua,Y,honor,A,0.0142871
shaniqua,Y,miracle,A,0.01332863
shaniqua,Y,sunrise,A,-0.013899491
shaniqua,Y,family,A,0.14335428
shaniqua,Y,happy,A,0.094117835
shaniqua,Y,laughter,A,-0.0074813957
shaniqua,Y,paradise,A,-0.025283828
shaniqua,Y,vacation,A,0.008436875
shaniqua,Y,abuse,B,0.08185806
shaniqua,Y,crash,B,0.03622054
shaniqua,Y,filth,B,0.10973185
shaniqua,Y,murder,B,0.19513904
shaniqua,Y,sickness,B,0.097704545
shaniqua,Y,accident,B,0.035060838
shaniqua,Y,death,B,0.14799249
shaniqua,Y,grief,B,0.10156038
shaniqua,Y,poison,B,0.103266045
shaniqua,Y,stink,B,0.1622519
shaniqua,Y,assault,B,0.1697389
shaniqua,Y,disaster,B,-0.001774541
shaniqua,Y,hatred,B,0.07973663
shaniqua,Y,pollute,B,0.007245972
shaniqua,Y,tragedy,B,0.06603423
shaniqua,Y,divorce,B,0.1539386
shaniqua,Y,jail,B,0.15373683
shaniqua,Y,poverty,B,0.11329758
shaniqua,Y,ugly,B,0.15487215
shaniqua,Y,cancer,B,0.019592524
shaniqua,Y,kill,B,0.24834497
shaniqua,Y,rotten,B,0.086504176
shaniqua,Y,vomit,B,0.16046232
shaniqua,Y,agony,B,0.10726769
shaniqua,Y,prison,B,0.13166662
tameisha,Y,caress,A,0.095710345
tameisha,Y,freedom,A,0.039042033
tameisha,Y,health,A,0.07228873
tameisha,Y,love,A,0.05961185
tameisha,Y,peace,A,0.09514445
tameisha,Y,cheer,A,0.11902745
tameisha,Y,friend,A,0.25662383
tameisha,Y,heaven,A,0.06722172
tameisha,Y,loyal,A,0.037186943
tameisha,Y,pleasure,A,-0.02585449
tameisha,Y,diamond,A,0.06497714
tameisha,Y,gentle,A,0.08530376
tameisha,Y,honest,A,0.059731435
tameisha,Y,lucky,A,0.13957249
tameisha,Y,rainbow,A,0.08146231
tameisha,Y,diploma,A,0.13550793
tameisha,Y,gift,A,0.15917738
tameisha,Y,honor,A,0.20610459
tameisha,Y,miracle,A,0.082094684
tameisha,Y,sunrise,A,0.07181742
tameisha,Y,family,A,0.2448594
tameisha,Y,happy,A,0.1685781
tameisha,Y,laughter,A,0.09227589
tameisha,Y,paradise,A,-0.040447395
tameisha,Y,vacation,A,0.093038976
tameisha,Y,abuse,B,0.14926682
tameisha,Y,crash,B,0.11603894
tameisha,Y,filth,B,0.025178112
tameisha,Y,murder,B,0.22769722
tameisha,Y,sickness,B,0.090314925
tameisha,Y,accident,B,0.1195027
tameisha,Y,death,B,0.17751868
tameisha,Y,grief,B,0.15125883
tameisha,Y,poison,B,0.027643684
tameisha,Y,stink,B,0.01701593
tameisha,Y,assault,B,0.21765132
tameisha,Y,disaster,B,0.02541213
tameisha,Y,hatred,B,0.04209339
tameisha,Y,pollute,B,0.018031392
tameisha,Y,tragedy,B,0.06984754
tameisha,Y,divorce,B,0.09947135
tameisha,Y,jail,B,0.20598187
tameisha,Y,poverty,B,0.10721019
tameisha,Y,ugly,B,0.059608437
tameisha,Y,cancer,B,0.13401887
tameisha,Y,kill,B,0.21421035
tameisha,Y,rotten,B,-0.030230518
tameisha,Y,vomit,B,0.11861924
tameisha,Y,agony,B,0.114862785
tameisha,Y,prison,B,0.23677452
jasmine,Y,caress,A,0.24872579
jasmine,Y,freedom,A,0.14724967
jasmine,Y,health,A,0.07252827
jasmine,Y,love,A,0.17759362
jasmine,Y,peace,A,0.15290973
jasmine,Y,cheer,A,0.026260167
jasmine,Y,friend,A,0.14357623
jasmine,Y,heaven,A,0.23036326
jasmine,Y,loyal,A,0.106312074
jasmine,Y,pleasure,A,0.11039999
jasmine,Y,diamond,A,0.11549974
jasmine,Y,gentle,A,0.21825969
jasmine,Y,honest,A,-0.044334494
jasmine,Y,lucky,A,0.09835395
jasmine,Y,rainbow,A,0.20823164
jasmine,Y,diploma,A,0.052995596
jasmine,Y,gift,A,0.120504655
jasmine,Y,honor,A,0.08120496
jasmine,Y,miracle,A,0.14334618
jasmine,Y,sunrise,A,0.15860768
jasmine,Y,family,A,0.062536635
jasmine,Y,happy,A,0.004945418
jasmine,Y,laughter,A,0.07354798
jasmine,Y,paradise,A,0.2512624
jasmine,Y,vacation,A,0.14474264
jasmine,Y,abuse,B,0.051922347
jasmine,Y,crash,B,-0.00777955
jasmine,Y,filth,B,0.1108516
jasmine,Y,murder,B,0.052132174
jasmine,Y,sickness,B,0.18366003
jasmine,Y,accident,B,0.013860917
jasmine,Y,death,B,0.07697759
jasmine,Y,grief,B,0.119406365
jasmine,Y,poison,B,0.17660333
jasmine,Y,stink,B,0.10248643
jasmine,Y,assault,B,0.09570507
jasmine,Y,disaster,B,0.046878975
jasmine,Y,hatred,B,0.09449038
jasmine,Y,pollute,B,0.023299528
jasmine,Y,tragedy,B,0.06854279
jasmine,Y,divorce,B,0.04866703
jasmine,Y,jail,B,0.10599512
jasmine,Y,poverty,B,0.014041782
jasmine,Y,ugly,B,-0.0010622912
jasmine,Y,cancer,B,0.080111556
jasmine,Y,kill,B,0.07517649
jasmine,Y,rotten,B,0.08404744
jasmine,Y,vomit,B,0.13603687
jasmine,Y,agony,B,0.13706686
jasmine,Y,prison,B,0.048106235
latonya,Y,caress,A,0.08810449
latonya,Y,freedom,A,0.056767523
latonya,Y,health,A,0.054306954
latonya,Y,love,A,0.06522681
latonya,Y,peace,A,0.15184462
latonya,Y,cheer,A,0.03152509
latonya,Y,friend,A,0.15411846
latonya,Y,heaven,A,0.08954751
latonya,Y,loyal,A,-0.056005124
latonya,Y,pleasure,A,-0.064562276
latonya,Y,diamond,A,0.006034112
latonya,Y,gentle,A,0.06845435
latonya,Y,honest,A,0.08047102
latonya,Y,lucky,A,0.05921997
latonya,Y,rainbow,A,0.062614195
latonya,Y,diploma,A,0.14815436
latonya,Y,gift,A,0.03701622
latonya,Y,honor,A,0.04744046
latonya,Y,miracle,A,0.122488186
latonya,Y,sunrise,A,0.059303623
latonya,Y,family,A,0.17556536
latonya,Y,happy,A,0.07874862
latonya,Y,laughter,A,0.035392735
latonya,Y,paradise,A,0.000618593
latonya,Y,vacation,A,0.072219715
latonya,Y,abuse,B,0.12398778
latonya,Y,crash,B,0.071137376
latonya,Y,filth,B,0.12546803
latonya,Y,murder,B,0.21360381
latonya,Y,sickness,B,0.10149788
latonya,Y,accident,B,0.12703076
latonya,Y,death,B,0.15505548
latonya,Y,grief,B,0.099575855
latonya,Y,poison,B,0.06588923
latonya,Y,stink,B,0.08259189
latonya,Y,assault,B,0.18772818
latonya,Y,disaster,B,0.018449886
latonya,Y,hatred,B,0.08142129
latonya,Y,pollute,B,0.042957928
latonya,Y,tragedy,B,0.07140197
latonya,Y,divorce,B,0.07807759
latonya,Y,jail,B,0.12558185
latonya,Y,poverty,B,0.19393958
latonya,Y,ugly,B,0.09050292
latonya,Y,cancer,B,0.064465016
latonya,Y,kill,B,0.14757212
latonya,Y,rotten,B,0.06359871
latonya,Y,vomit,B,0.1006891
latonya,Y,agony,B,0.066863276
latonya,Y,prison,B,0.14116839
shanise,Y,caress,A,0.15161403
shanise,Y,freedom,A,0.030129777
shanise,Y,health,A,0.08035805
shanise,Y,love,A,0.13424788
shanise,Y,peace,A,0.014860971
shanise,Y,cheer,A,0.06191978
shanise,Y,friend,A,0.19110677
shanise,Y,heaven,A,-0.016792713
shanise,Y,loyal,A,0.04930715
shanise,Y,pleasure,A,0.05336591
shanise,Y,diamond,A,-0.0016276203
shanise,Y,gentle,A,0.115747035
shanise,Y,honest,A,0.038757365
shanise,Y,lucky,A,0.08147191
shanise,Y,rainbow,A,0.14404924
shanise,Y,diploma,A,0.14082308
shanise,Y,gift,A,0.075438865
shanise,Y,honor,A,0.09242433
shanise,Y,miracle,A,0.027309624
shanise,Y,sunrise,A,0.03410667
shanise,Y,family,A,0.12634173
shanise,Y,happy,A,0.08048683
shanise,Y,laughter,A,0.04975956
shanise,Y,paradise,A,-0.055728834
shanise,Y,vacation,A,-0.02826723
shanise,Y,abuse,B,0.07656437
shanise,Y,crash,B,0.007554382
shanise,Y,filth,B,-0.039220955
shanise,Y,murder,B,0.19653918
shanise,Y,sickness,B,0.052728552
shanise,Y,accident,B,0.050092354
shanise,Y,death,B,0.13135071
shanise,Y,grief,B,0.032480735
shanise,Y,poison,B,0.050542712
shanise,Y,stink,B,-0.027057733
shanise,Y,assault,B,0.2403372
shanise,Y,disaster,B,-0.04716901
shanise,Y,hatred,B,0.058317345
shanise,Y,pollute,B,-0.033280756
shanise,Y,tragedy,B,0.02913467
shanise,Y,divorce,B,0.03788147
shanise,Y,jail,B,0.18240122
shanise,Y,poverty,B,0.050013274
shanise,Y,ugly,B,0.043259274
shanise,Y,cancer,B,0.07622335
shanise,Y,kill,B,0.14571653
shanise,Y,rotten,B,-0.0014325574
shanise,Y,vomit,B,0.06790111
shanise,Y,agony,B,0.058444165
shanise,Y,prison,B,0.17392139
tanisha,Y,caress,A,0.090341784
tanisha,Y,freedom,A,0.1108395
tanisha,Y,health,A,0.012092586
tanisha,Y,love,A,0.16541103
tanisha,Y,peace,A,0.08024375
tanisha,Y,cheer,A,0.114091836
tanisha,Y,friend,A,0.23469631
tanisha,Y,heaven,A,0.053005666
tanisha,Y,loyal,A,-0.077468984
tanisha,Y,pleasure,A,0.026521686
tanisha,Y,diamond,A,0.043151345
tanisha,Y,gentle,A,0.053882595
tanisha,Y,honest,A,0.004136767
tanisha,Y,lucky,A,0.076178804
tanisha,Y,rainbow,A,0.117967
tanisha,Y,diploma,A,0.0951017
tanisha,Y,gift,A,0.060213573
tanisha,Y,honor,A,0.07593672
tanisha,Y,miracle,A,-0.004407482
tanisha,Y,sunrise,A,0.07099077
tanisha,Y,family,A,0.19015376
tanisha,Y,happy,A,0.14515749
tanisha,Y,laughter,A,0.06331893
tanisha,Y,paradise,A,0.031713016
tanisha,Y,vacation,A,0.07621369
tanisha,Y,abuse,B,0.008083688
tanisha,Y,crash,B,0.081962354
tanisha,Y,filth,B,0.031670604
tanisha,Y,murder,B,0.20812462
tanisha,Y,sickness,B,-0.009180076
tanisha,Y,accident,B,0.1232121
tanisha,Y,death,B,0.097416595
tanisha,Y,grief,B,0.11693078
tanisha,Y,poison,B,0.07380157
tanisha,Y,stink,B,0.01705121
tanisha,Y,assault,B,0.17465888
tanisha,Y,disaster,B,-0.01814715
tanisha,Y,hatred,B,0.05103907
tanisha,Y,pollute,B,-0.031185454
tanisha,Y,tragedy,B,0.12584098
tanisha,Y,divorce,B,0.100744896
tanisha,Y,jail,B,0.09677687
tanisha,Y,poverty,B,0.06546183
tanisha,Y,ugly,B,0.09078743
tanisha,Y,cancer,B,0.05908574
tanisha,Y,kill,B,0.11385509
tanisha,Y,rotten,B,-0.032575667
tanisha,Y,vomit,B,0.06267714
tanisha,Y,agony,B,0.09938483
tanisha,Y,prison,B,0.06740748
tia,Y,caress,A,0.30148655
tia,Y,freedom,A,0.06895138
tia,Y,health,A,0.12580852
tia,Y,love,A,0.2653065
tia,Y,peace,A,0.09298623
tia,Y,cheer,A,0.13248459
tia,Y,friend,A,0.2712491
tia,Y,heaven,A,0.2475754
tia,Y,loyal,A,0.010459195
tia,Y,pleasure,A,0.07338736
tia,Y,diamond,A,0.020139357
tia,Y,gentle,A,0.15117036
tia,Y,honest,A,0.08072509
tia,Y,lucky,A,0.12880903
tia,Y,rainbow,A,0.15911095
tia,Y,diploma,A,0.10181023
tia,Y,gift,A,0.08930919
tia,Y,honor,A,0.011508831
tia,Y,miracle,A,0.16367432
tia,Y,sunrise,A,0.13754423
tia,Y,family,A,0.17486753
tia,Y,happy,A,0.13905153
tia,Y,laughter,A,0.15398568
tia,Y,paradise,A,0.1775222
tia,Y,vacation,A,0.14033116
tia,Y,abuse,B,0.105807975
tia,Y,crash,B,0.09247072
tia,Y,filth,B,0.09014779
tia,Y,murder,B,0.17672724
tia,Y,sickness,B,0.15918729
tia,Y,accident,B,0.109636106
tia,Y,death,B,0.13802777
tia,Y,grief,B,0.13264512
tia,Y,poison,B,0.10292228
tia,Y,stink,B,0.11441659
tia,Y,assault,B,0.059126675
tia,Y,disaster,B,0.04975897
tia,Y,hatred,B,0.08516363
tia,Y,pollute,B,0.13868718
tia,Y,tragedy,B,0.11532398
tia,Y,divorce,B,0.16272865
tia,Y,jail,B,0.12371846
tia,Y,poverty,B,0.08168622
tia,Y,ugly,B,0.09621225
tia,Y,cancer,B,0.11719466
tia,Y,kill,B,0.13396956
tia,Y,rotten,B,0.12927563
tia,Y,vomit,B,0.20043787
tia,Y,agony,B,0.14617097
tia,Y,prison,B,0.08858249
lakisha,Y,caress,A,0.118089706
lakisha,Y,freedom,A,0.033982165
lakisha,Y,health,A,0.033969067
lakisha,Y,love,A,0.16351435
lakisha,Y,peace,A,0.116393745
lakisha,Y,cheer,A,0.093073964
lakisha,Y,friend,A,0.15547739
lakisha,Y,heaven,A,0.12431444
lakisha,Y,loyal,A,0.006416282
lakisha,Y,pleasure,A,0.037388075
lakisha,Y,diamond,A,-0.007212898
lakisha,Y,gentle,A,0.10333697
lakisha,Y,honest,A,0.13426094
lakisha,Y,lucky,A,0.23599172
lakisha,Y,rainbow,A,0.09272421
lakisha,Y,diploma,A,0.168213
lakisha,Y,gift,A,0.0937925
lakisha,Y,honor,A,0.033632956
lakisha,Y,miracle,A,0.10418503
lakisha,Y,sunrise,A,0.056682825
lakisha,Y,family,A,0.06056959
lakisha,Y,happy,A,0.16785531
lakisha,Y,laughter,A,0.06637544
lakisha,Y,paradise,A,0.02642489
lakisha,Y,vacation,A,0.02338691
lakisha,Y,abuse,B,0.112181604
lakisha,Y,crash,B,0.05851272
lakisha,Y,filth,B,0.013448021
lakisha,Y,murder,B,0.16746497
lakisha,Y,sickness,B,0.079828955
lakisha,Y,accident,B,0.08142273
lakisha,Y,death,B,0.08477171
lakisha,Y,grief,B,0.07575859
lakisha,Y,poison,B,0.041773383
lakisha,Y,stink,B,0.021858148
lakisha,Y,assault,B,0.1337363
lakisha,Y,disaster,B,0.03395817
lakisha,Y,hatred,B,0.06767444
lakisha,Y,pollute,B,-0.02666435
lakisha,Y,tragedy,B,0.072785296
lakisha,Y,divorce,B,0.09803823
lakisha,Y,jail,B,0.14304332
lakisha,Y,poverty,B,0.2157384
lakisha,Y,ugly,B,0.12608103
lakisha,Y,cancer,B,0.055458177
lakisha,Y,kill,B,0.089215346
lakisha,Y,rotten,B,0.09237505
lakisha,Y,vomit,B,0.10310399
lakisha,Y,agony,B,0.07297647
lakisha,Y,prison,B,0.12050781
latoya,Y,caress,A,0.06605782
latoya,Y,freedom,A,0.047482334
latoya,Y,health,A,0.048022684
latoya,Y,love,A,0.0824363
latoya,Y,peace,A,0.047960415
latoya,Y,cheer,A,0.04608335
latoya,Y,friend,A,0.17587459
latoya,Y,heaven,A,0.030341774
latoya,Y,loyal,A,-0.04923765
latoya,Y,pleasure,A,-0.04921628
latoya,Y,diamond,A,-0.008448875
latoya,Y,gentle,A,0.053486355
latoya,Y,honest,A,0.061054375
latoya,Y,lucky,A,0.011896434
latoya,Y,rainbow,A,0.1088017
latoya,Y,diploma,A,0.14413439
latoya,Y,gift,A,0.012665081
latoya,Y,honor,A,-0.013872491
latoya,Y,miracle,A,0.018474208
latoya,Y,sunrise,A,0.01886741
latoya,Y,family,A,0.11014761
latoya,Y,happy,A,0.05769092
latoya,Y,laughter,A,0.081851736
latoya,Y,paradise,A,-0.037160397
latoya,Y,vacation,A,0.044717077
latoya,Y,abuse,B,0.057578236
latoya,Y,crash,B,0.09168042
latoya,Y,filth,B,0.10792657
latoya,Y,murder,B,0.18050598
latoya,Y,sickness,B,0.10496401
latoya,Y,accident,B,0.10565468
latoya,Y,death,B,0.13601725
latoya,Y,grief,B,0.077501245
latoya,Y,poison,B,0.04712257
latoya,Y,stink,B,0.01154377
latoya,Y,assault,B,0.18996179
latoya,Y,disaster,B,0.047721863
latoya,Y,hatred,B,0.08466106
latoya,Y,pollute,B,0.0008868165
latoya,Y,tragedy,B,0.05754395
latoya,Y,divorce,B,0.050394114
latoya,Y,jail,B,0.13618883
latoya,Y,poverty,B,0.16849624
latoya,Y,ugly,B,0.12642308
latoya,Y,cancer,B,0.032549743
latoya,Y,kill,B,0.13801795
latoya,Y,rotten,B,0.042688586
latoya,Y,vomit,B,0.11661935
latoya,Y,agony,B,0.09622478
latoya,Y,prison,B,0.12572905
sharise,Y,caress,A,0.089531295
sharise,Y,freedom,A,-0.08073985
sharise,Y,health,A,0.09461689
sharise,Y,love,A,0.07836689
sharise,Y,peace,A,-0.04608738
sharise,Y,cheer,A,0.10873941
sharise,Y,friend,A,0.25329274
sharise,Y,heaven,A,-0.012185051
sharise,Y,loyal,A,-0.0058621657
sharise,Y,pleasure,A,0.0027029433
sharise,Y,diamond,A,0.0029969758
sharise,Y,gentle,A,0.14117464
sharise,Y,honest,A,0.08004988
sharise,Y,lucky,A,0.11084933
sharise,Y,rainbow,A,0.12755129
sharise,Y,diploma,A,0.13639186
sharise,Y,gift,A,0.048171666
sharise,Y,honor,A,0.063199274
sharise,Y,miracle,A,0.07475513
sharise,Y,sunrise,A,0.084744856
sharise,Y,family,A,0.25214264
sharise,Y,happy,A,0.13355099
sharise,Y,laughter,A,0.15215714
sharise,Y,paradise,A,-0.034205027
sharise,Y,vacation,A,0.013641241
sharise,Y,abuse,B,0.11777111
sharise,Y,crash,B,0.15461743
sharise,Y,filth,B,-0.042427827
sharise,Y,murder,B,0.17466561
sharise,Y,sickness,B,0.12351739
sharise,Y,accident,B,0.20550555
sharise,Y,death,B,0.18482488
sharise,Y,grief,B,0.22054611
sharise,Y,poison,B,0.05233808
sharise,Y,stink,B,-0.03637962
sharise,Y,assault,B,0.1171756
sharise,Y,disaster,B,0.0071203904
sharise,Y,hatred,B,0.008520752
sharise,Y,pollute,B,-0.050622042
sharise,Y,tragedy,B,0.18429622
sharise,Y,divorce,B,0.1011953
sharise,Y,jail,B,0.12742148
sharise,Y,poverty,B,0.038203508
sharise,Y,ugly,B,0.023156658
sharise,Y,cancer,B,0.16561994
sharise,Y,kill,B,0.07223059
sharise,Y,rotten,B,-0.07702154
sharise,Y,vomit,B,0.11771383
sharise,Y,agony,B,0.16817157
sharise,Y,prison,B,0.11552391
tashika,Y,caress,A,0.008638328
tashika,Y,freedom,A,0.06840247
tashika,Y,health,A,-0.01710893
tashika,Y,love,A,0.09798896
tashika,Y,peace,A,0.04776547
tashika,Y,cheer,A,0.029325575
tashika,Y,friend,A,0.2034045
tashika,Y,heaven,A,0.021619871
tashika,Y,loyal,A,0.0107245315
tashika,Y,pleasure,A,0.0057006422
tashika,Y,diamond,A,0.057552893
tashika,Y,gentle,A,0.059156634
tashika,Y,honest,A,0.029167116
tashika,Y,lucky,A,0.01858815
tashika,Y,rainbow,A,0.030578565
tashika,Y,diploma,A,0.12406151
tashika,Y,gift,A,0.09564571
tashika,Y,honor,A,0.12180362
tashika,Y,miracle,A,0.036226373
tashika,Y,sunrise,A,0.049369317
tashika,Y,family,A,0.18886447
tashika,Y,happy,A,0.07748859
tashika,Y,laughter,A,0.083159834
tashika,Y,paradise,A,-0.0017330151
tashika,Y,vacation,A,0.028282337
tashika,Y,abuse,B,0.09110989
tashika,Y,crash,B,0.14259528
tashika,Y,filth,B,0.027330296
tashika,Y,murder,B,0.28285402
tashika,Y,sickness,B,0.030396704
tashika,Y,accident,B,0.1475386
tashika,Y,death,B,0.25385457
tashika,Y,grief,B,0.13408573
tashika,Y,poison,B,0.043594223
tashika,Y,stink,B,-0.015528555
tashika,Y,assault,B,0.21274368
tashika,Y,disaster,B,-0.026222652
tashika,Y,hatred,B,0.087288454
tashika,Y,pollute,B,-0.045005567
tashika,Y,tragedy,B,0.11637462
tashika,Y,divorce,B,0.07597251
tashika,Y,jail,B,0.139942
tashika,Y,poverty,B,0.064190425
tashika,Y,ugly,B,0.019630766
tashika,Y,cancer,B,0.09263273
tashika,Y,kill,B,0.17854114
tashika,Y,rotten,B,-0.07954395
tashika,Y,vomit,B,0.04442726
tashika,Y,agony,B,0.114059545
tashika,Y,prison,B,0.14568675
yolanda,Y,caress,A,0.06607934
yolanda,Y,freedom,A,0.12643763
yolanda,Y,health,A,0.0973774
yolanda,Y,love,A,0.09581057
yolanda,Y,peace,A,0.13525811
yolanda,Y,cheer,A,0.07234182
yolanda,Y,friend,A,0.12906356
yolanda,Y,heaven,A,0.052815817
yolanda,Y,loyal,A,0.032603446
yolanda,Y,pleasure,A,-0.059609503
yolanda,Y,diamond,A,-0.018593838
yolanda,Y,gentle,A,0.08014208
yolanda,Y,honest,A,0.038367953
yolanda,Y,lucky,A,0.07696925
yolanda,Y,rainbow,A,0.10047787
yolanda,Y,diploma,A,0.13319086
yolanda,Y,gift,A,0.08922027
yolanda,Y,honor,A,0.081066266
yolanda,Y,miracle,A,0.068424076
yolanda,Y,sunrise,A,0.031608086
yolanda,Y,family,A,0.17800052
yolanda,Y,happy,A,0.10770045
yolanda,Y,laughter,A,0.067462556
yolanda,Y,paradise,A,0.01932186
yolanda,Y,vacation,A,0.061311483
yolanda,Y,abuse,B,0.07355052
yolanda,Y,crash,B,0.035630994
yolanda,Y,filth,B,0.036823668
yolanda,Y,murder,B,0.09557492
yolanda,Y,sickness,B,0.02087686
yolanda,Y,accident,B,0.036642443
yolanda,Y,death,B,0.12947127
yolanda,Y,grief,B,0.119730376
yolanda,Y,poison,B,0.019964611
yolanda,Y,stink,B,-0.0015574555
yolanda,Y,assault,B,0.07784665
yolanda,Y,disaster,B,-0.019907577
yolanda,Y,hatred,B,0.041699514
yolanda,Y,pollute,B,-0.0046994365
yolanda,Y,tragedy,B,0.08349938
yolanda,Y,divorce,B,0.027900163
yolanda,Y,jail,B,0.14287545
yolanda,Y,poverty,B,0.15921189
yolanda,Y,ugly,B,0.03825303
yolanda,Y,cancer,B,0.052890643
yolanda,Y,kill,B,0.08061142
yolanda,Y,rotten,B,0.011404129
yolanda,Y,vomit,B,0.07631439
yolanda,Y,agony,B,0.08725774
yolanda,Y,prison,B,0.11305655
lashandra,Y,caress,A,0.056634273
lashandra,Y,freedom,A,-0.019367496
lashandra,Y,health,A,0.043641005
lashandra,Y,love,A,0.10398243
lashandra,Y,peace,A,0.09248601
lashandra,Y,cheer,A,0.1496874
lashandra,Y,friend,A,0.21224646
lashandra,Y,heaven,A,0.025780303
lashandra,Y,loyal,A,0.006442374
lashandra,Y,pleasure,A,-0.044154808
lashandra,Y,diamond,A,0.031419054
lashandra,Y,gentle,A,0.08092745
lashandra,Y,honest,A,0.03732049
lashandra,Y,lucky,A,0.07840056
lashandra,Y,rainbow,A,0.08340282
lashandra,Y,diploma,A,0.12013149
lashandra,Y,gift,A,0.097429715
lashandra,Y,honor,A,0.12171124
lashandra,Y,miracle,A,0.006603345
lashandra,Y,sunrise,A,0.039205607
lashandra,Y,family,A,0.17050603
lashandra,Y,happy,A,0.09958967
lashandra,Y,laughter,A,0.044039957
lashandra,Y,paradise,A,-0.0014079325
lashandra,Y,vacation,A,0.014620384
lashandra,Y,abuse,B,0.12244202
lashandra,Y,crash,B,0.06436046
lashandra,Y,filth,B,0.06564171
lashandra,Y,murder,B,0.27298582
lashandra,Y,sickness,B,-0.02277494
lashandra,Y,accident,B,0.104512386
lashandra,Y,death,B,0.18562332
lashandra,Y,grief,B,0.08042281
lashandra,Y,poison,B,0.06181814
lashandra,Y,stink,B,-0.014508738
lashandra,Y,assault,B,0.20936769
lashandra,Y,disaster,B,-0.038229775
lashandra,Y,hatred,B,0.015445472
lashandra,Y,pollute,B,-0.044275794
lashandra,Y,tragedy,B,0.056957763
lashandra,Y,divorce,B,0.10258334
lashandra,Y,jail,B,0.17831719
lashandra,Y,poverty,B,0.0740748
lashandra,Y,ugly,B,0.03241762
lashandra,Y,cancer,B,0.10112983
lashandra,Y,kill,B,0.09916984
lashandra,Y,rotten,B,-0.018205505
lashandra,Y,vomit,B,0.07255375
lashandra,Y,agony,B,0.00023780478
lashandra,Y,prison,B,0.17838274
malika,Y,caress,A,0.045955565
malika,Y,freedom,A,0.100379065
malika,Y,health,A,0.09162095
malika,Y,love,A,0.11855196
malika,Y,peace,A,0.11188676
malika,Y,cheer,A,0.03225224
malika,Y,friend,A,0.18736106
malika,Y,heaven,A,0.027049987
malika,Y,loyal,A,0.046015322
malika,Y,pleasure,A,-0.034744065
malika,Y,diamond,A,0.1053811
malika,Y,gentle,A,0.03448205
malika,Y,honest,A,-0.039288007
malika,Y,lucky,A,0.106617935
malika,Y,rainbow,A,0.01851043
malika,Y,diploma,A,0.0975433
malika,Y,gift,A,0.020488055
malika,Y,honor,A,0.058072947
malika,Y,miracle,A,0.03466289
malika,Y,sunrise,A,-0.016122174
malika,Y,family,A,0.16275086
malika,Y,happy,A,0.081476495
malika,Y,laughter,A,0.028697148
malika,Y,paradise,A,0.07773113
malika,Y,vacation,A,0.05760228
malika,Y,abuse,B,-0.011974957
malika,Y,crash,B,0.020125441
malika,Y,filth,B,0.03377531
malika,Y,murder,B,0.18575981
malika,Y,sickness,B,0.040609997
malika,Y,accident,B,0.031312607
malika,Y,death,B,0.112935536
malika,Y,grief,B,-0.004536451
malika,Y,poison,B,0.091807224
malika,Y,stink,B,-0.01423727
malika,Y,assault,B,0.12060466
malika,Y,disaster,B,-0.015203185
malika,Y,hatred,B,0.069181755
malika,Y,pollute,B,0.0069036204
malika,Y,tragedy,B,0.0822115
malika,Y,divorce,B,0.093402006
malika,Y,jail,B,0.13709718
malika,Y,poverty,B,0.15397534
malika,Y,ugly,B,0.06647637
malika,Y,cancer,B,0.026205478
malika,Y,kill,B,0.10360467
malika,Y,rotten,B,0.02560903
malika,Y,vomit,B,0.015545287
malika,Y,agony,B,0.042312786
malika,Y,prison,B,0.0718788
tawanda,Y,caress,A,0.098428056
tawanda,Y,freedom,A,0.08791099
tawanda,Y,health,A,0.055174384
tawanda,Y,love,A,0.052679148
tawanda,Y,peace,A,0.09569147
tawanda,Y,cheer,A,-0.03083106
tawanda,Y,friend,A,0.14480369
tawanda,Y,heaven,A,0.09910638
tawanda,Y,loyal,A,0.07390775
tawanda,Y,pleasure,A,-0.012484504
tawanda,Y,diamond,A,0.10102108
tawanda,Y,gentle,A,0.12829682
tawanda,Y,honest,A,0.11786574
tawanda,Y,lucky,A,0.08273225
tawanda,Y,rainbow,A,0.08581642
tawanda,Y,diploma,A,0.07502893
tawanda,Y,gift,A,0.026858078
tawanda,Y,honor,A,0.06839262
tawanda,Y,miracle,A,0.066609204
tawanda,Y,sunrise,A,0.02953075
tawanda,Y,family,A,0.104763955
tawanda,Y,happy,A,0.07187514
tawanda,Y,laughter,A,0.033722248
tawanda,Y,paradise,A,0.051578544
tawanda,Y,vacation,A,-0.04262337
tawanda,Y,abuse,B,0.09238957
tawanda,Y,crash,B,0.054861207
tawanda,Y,filth,B,0.053661514
tawanda,Y,murder,B,0.17182131
tawanda,Y,sickness,B,0.057790507
tawanda,Y,accident,B,0.05958549
tawanda,Y,death,B,0.13989103
tawanda,Y,grief,B,0.10375039
tawanda,Y,poison,B,0.040115196
tawanda,Y,stink,B,-0.05155353
tawanda,Y,assault,B,0.101344444
